manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,price_usd,is_exchangeable,location_region,number_of_photos,up_counter,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed
Subaru,Impreza,automatic,green,465000,1998,gas,True,gasoline,2.0,universal,False,owned,all,3000.0,False,Гомельская обл.,6,1,False,True,False,False,False,False,False,False,False,True,65
Subaru,Outback,automatic,black,298533,2008,gasoline,False,gasoline,2.5,universal,False,owned,all,7900.0,True,Минская обл.,12,4,False,True,True,False,False,True,False,False,True,True,103
Subaru,Legacy,automatic,silver,300000,1990,gasoline,False,gasoline,2.2,universal,False,emergency,all,1150.0,False,Могилевская обл.,24,7,True,False,False,False,False,False,False,False,False,False,122
Subaru,Impreza,automatic,grey,138404,2007,gasoline,False,gasoline,2.5,sedan,False,owned,all,6500.0,False,Брестская обл.,12,1,False,True,False,False,False,False,False,False,False,False,68
Subaru,Tribeca,automatic,silver,140000,2008,gasoline,False,gasoline,3.6,suv,False,owned,all,10100.0,False,Минская обл.,10,1,False,True,False,True,True,True,False,False,False,True,68
Subaru,Forester,mechanical,green,276807,1998,gasoline,False,gasoline,2.5,suv,False,owned,all,2750.0,False,Гродненская обл.,2,1,False,True,False,False,False,True,False,False,False,True,71
Subaru,Forester,automatic,white,176000,2011,gasoline,False,gasoline,2.0,universal,False,owned,all,11100.0,False,Минская обл.,6,1,False,True,False,False,False,True,False,False,False,True,71
Subaru,Legacy,mechanical,blue,140000,2000,gasoline,False,gasoline,2.0,sedan,False,owned,all,3500.0,False,Брестская обл.,5,1,False,True,False,False,False,False,False,False,False,True,72
Subaru,Forester,automatic,blue,160000,2012,gasoline,False,gasoline,2.5,suv,False,owned,all,12350.0,False,Гомельская обл.,17,5,False,True,False,True,True,True,False,True,True,True,99
Subaru,Forester,automatic,blue,595457,2001,gas,True,gasoline,2.5,suv,False,owned,all,2700.0,False,Минская обл.,5,1,False,True,False,False,False,False,False,False,False,True,74
Subaru,Impreza,mechanical,silver,58270,2009,gasoline,False,gasoline,1.5,hatchback,False,owned,front,6750.0,True,Минская обл.,8,1,False,True,True,True,False,True,False,True,True,True,74
Subaru,Impreza,automatic,silver,222000,2008,gasoline,False,gasoline,2.0,hatchback,False,owned,all,8700.0,False,Минская обл.,35,1,False,True,True,False,False,True,False,False,True,True,74
Subaru,Impreza,mechanical,blue,172000,2006,gasoline,False,gasoline,2.0,sedan,False,owned,all,11000.0,False,Минская обл.,6,1,True,False,False,False,False,False,False,False,False,False,75
Subaru,Impreza,automatic,silver,274000,2006,gasoline,False,gasoline,2.0,sedan,False,owned,all,11500.0,False,Минская обл.,3,1,False,True,True,False,False,False,False,False,False,True,75
Subaru,Legacy,mechanical,blue,329916,1999,gasoline,False,gasoline,2.2,universal,False,owned,all,2700.0,False,Минская обл.,2,1,False,True,False,False,False,False,False,False,True,True,78
Subaru,Legacy,automatic,white,260000,1999,gasoline,False,gasoline,2.5,sedan,False,owned,all,3400.0,True,Могилевская обл.,6,4,False,True,False,False,False,False,False,False,False,False,126
Subaru,Outback,mechanical,black,234000,2009,diesel,False,diesel,2.0,universal,False,owned,all,9950.0,False,Минская обл.,1,1,False,True,False,True,False,True,True,True,True,True,79
Subaru,Legacy,automatic,other,280000,2004,gasoline,False,gasoline,3.0,sedan,False,owned,all,8500.0,False,Минская обл.,11,1,False,True,False,False,True,True,False,False,True,False,80
Subaru,Tribeca,automatic,blue,300947,2006,gasoline,False,gasoline,3.0,suv,False,emergency,all,5500.0,False,Витебская обл.,6,2,False,True,False,False,True,True,False,False,True,True,84
Subaru,Forester,mechanical,white,280000,1998,gasoline,False,gasoline,2.0,suv,False,owned,all,4850.0,False,Минская обл.,9,2,False,True,True,False,False,False,False,False,True,True,86
Subaru,Forester,automatic,blue,156000,2008,gasoline,False,gasoline,2.0,suv,False,owned,all,9150.0,False,Минская обл.,9,2,False,True,False,False,False,True,False,False,True,True,88
Subaru,Outback,mechanical,other,200000,2004,gasoline,False,gasoline,2.5,universal,False,owned,all,7200.0,False,Гомельская обл.,8,2,False,True,False,False,True,True,False,False,True,True,91
Subaru,Impreza,mechanical,red,368000,1994,gasoline,False,gasoline,1.6,sedan,False,owned,all,948.5,False,Минская обл.,4,2,False,False,False,False,False,False,False,False,False,True,101
Subaru,Outback,automatic,silver,299000,2006,gasoline,False,gasoline,2.5,universal,False,owned,all,7000.0,False,Витебская обл.,13,2,False,True,True,False,False,True,False,False,False,True,113
Subaru,Impreza,mechanical,blue,164000,2002,gasoline,False,gasoline,2.0,sedan,False,owned,all,4742.47,False,Могилевская обл.,3,2,False,True,False,False,False,False,False,False,False,True,117
Subaru,Forester,automatic,white,140013,2008,gasoline,False,gasoline,2.5,suv,False,owned,all,11000.0,False,Витебская обл.,10,2,False,True,False,False,True,True,False,False,False,True,122
Subaru,Outback,automatic,blue,232000,2010,gasoline,False,gasoline,2.5,universal,False,owned,all,14000.0,False,Минская обл.,14,3,False,True,True,False,True,True,False,True,True,True,129
Subaru,Tribeca,automatic,grey,257495,2007,gasoline,False,gasoline,3.6,suv,False,owned,all,9900.0,False,Минская обл.,1,2,False,True,False,False,True,True,False,True,True,True,130
Subaru,Forester,automatic,silver,120000,2009,gasoline,False,gasoline,2.5,suv,False,owned,all,12800.0,False,Минская обл.,7,2,False,True,False,False,True,True,False,False,True,True,136
Subaru,Outback,automatic,green,304166,1998,gasoline,False,gasoline,2.5,universal,False,owned,all,1850.0,False,Гомельская обл.,7,9,False,True,True,False,False,False,False,False,True,True,142
Subaru,Forester,automatic,green,257500,2000,gasoline,False,gasoline,2.5,universal,False,owned,all,3000.0,False,Минская обл.,3,2,False,True,False,False,False,True,False,False,True,True,144
Subaru,Outback,automatic,other,145000,1999,gasoline,False,gasoline,2.0,universal,False,owned,all,3700.0,False,Могилевская обл.,11,3,False,True,True,False,True,True,False,True,False,True,150
Subaru,Forester,automatic,green,265000,2004,gas,True,gasoline,2.5,universal,False,owned,all,6700.0,False,Минская обл.,11,3,False,True,False,False,True,True,False,False,False,True,152
Subaru,Impreza,automatic,grey,142000,2010,gasoline,False,gasoline,2.0,hatchback,False,owned,all,9777.0,False,Минская обл.,14,46,False,True,False,False,False,True,False,False,True,True,153
Subaru,Outback,automatic,green,260000,2002,gasoline,False,gasoline,2.5,universal,False,owned,all,4700.0,False,Витебская обл.,10,2,False,True,False,False,False,False,False,False,True,True,154
Subaru,Tribeca,automatic,grey,241402,2008,gasoline,False,gasoline,3.6,suv,False,owned,all,10000.0,True,Гомельская обл.,10,5,False,True,False,True,True,True,True,False,True,True,159
Subaru,Outback,automatic,black,289682,2004,gas,True,gasoline,2.5,universal,False,owned,all,7113.72,False,Витебская обл.,6,5,False,True,False,True,True,True,False,False,False,True,165
Subaru,Legacy,mechanical,red,212997,2001,gas,True,gasoline,2.0,sedan,False,owned,all,3800.0,False,Гродненская обл.,6,16,False,True,False,True,False,True,True,False,True,False,228
Subaru,Forester,automatic,grey,79000,2015,gasoline,False,gasoline,2.0,suv,False,owned,all,19600.0,False,Минская обл.,6,3,False,True,False,False,False,True,False,True,True,True,232
Subaru,Legacy,automatic,silver,386243,2002,gasoline,False,gasoline,2.5,sedan,False,owned,all,4300.0,True,Минская обл.,8,40,False,True,False,False,False,False,True,True,False,True,233
Subaru,Tribeca,automatic,black,237000,2006,gasoline,False,gasoline,3.0,suv,False,owned,all,8600.0,False,Минская обл.,27,58,False,True,False,True,True,True,False,False,True,True,301
Subaru,Impreza,automatic,silver,215000,2005,gasoline,False,gasoline,2.0,sedan,False,owned,all,3800.0,True,Минская обл.,11,18,False,True,True,False,False,False,False,False,True,False,310
Subaru,Impreza,mechanical,blue,190000,2006,gasoline,False,gasoline,2.0,sedan,False,owned,all,7100.0,False,Минская обл.,20,62,False,True,True,False,False,False,False,False,False,True,397
Subaru,Forester,automatic,other,170000,2008,gasoline,False,gasoline,2.0,suv,False,owned,all,9000.0,True,Гомельская обл.,3,337,False,True,True,True,False,True,False,False,True,False,955
Subaru,Legacy,mechanical,black,150000,2004,gasoline,False,gasoline,3.0,sedan,False,owned,all,9000.0,True,Минская обл.,6,859,False,True,True,True,True,False,False,True,False,True,1153
Subaru,Forester,automatic,violet,275471,2001,gasoline,False,gasoline,2.5,universal,False,owned,all,4000.0,True,Минская обл.,8,197,False,True,False,False,False,False,False,False,False,False,1322
Subaru,Legacy,automatic,white,225308,2011,gasoline,False,gasoline,2.5,sedan,False,owned,all,12300.0,True,Минская обл.,10,4,False,True,True,True,True,True,False,True,True,True,91
Subaru,Outback,automatic,green,233355,2010,gasoline,False,gasoline,2.5,suv,False,owned,all,13500.0,False,Гомельская обл.,12,1,False,True,True,False,True,True,False,True,True,True,81
LADA,Vesta,automatic,grey,64400,2017,gasoline,False,gasoline,1.6,sedan,False,owned,front,8200.0,False,Могилевская обл.,6,1,False,True,False,False,False,False,True,True,False,False,0
LADA,Largus,mechanical,silver,78932,2014,gasoline,False,gasoline,1.6,universal,False,owned,front,7066.3,False,Минская обл.,14,1,False,True,False,False,False,True,False,True,False,False,0
LADA,Vesta,mechanical,brown,46000,2018,gasoline,False,gasoline,1.6,universal,False,owned,front,10600.0,False,Минская обл.,2,12,False,True,False,True,False,True,False,True,True,True,70
LADA,Largus,mechanical,black,30500,2017,gasoline,False,gasoline,1.6,universal,True,owned,front,8900.0,False,Минская обл.,9,3,False,True,False,True,False,True,False,True,False,False,6
LADA,Vesta,automatic,red,35460,2018,gasoline,False,gasoline,1.8,universal,False,owned,front,11450.0,True,Минская обл.,20,27,False,True,False,False,False,True,False,True,True,True,45
LADA,Vesta,mechanical,red,0,2019,gasoline,False,gasoline,1.6,universal,False,new,front,12804.7,False,Минская обл.,16,31,False,True,False,True,False,True,False,True,True,True,56
LADA,XRAY,mechanical,orange,0,2019,gasoline,False,gasoline,1.8,suv,False,new,front,12928.0,False,Минская обл.,15,32,False,True,False,True,False,True,False,True,True,True,56
LADA,Vesta,automatic,brown,55378,2018,gasoline,False,gasoline,1.8,universal,False,owned,front,11300.0,True,Минская обл.,23,25,False,True,False,True,False,True,False,True,True,True,51
LADA,Vesta,automatic,orange,7610,2018,gasoline,False,gasoline,1.8,universal,False,owned,front,12900.0,True,Минская обл.,22,15,False,True,False,True,False,True,False,False,False,True,35
LADA,Vesta,mechanical,blue,18000,2018,gasoline,False,gasoline,1.8,universal,False,owned,front,12500.0,False,Брестская обл.,6,15,False,True,False,True,True,True,True,True,True,True,37
LADA,Vesta,mechanical,black,75000,2018,gasoline,False,gasoline,1.8,universal,False,owned,front,11450.0,True,Минская обл.,22,11,False,True,False,True,False,True,False,True,True,True,14
LADA,XRAY,mechanical,brown,40000,2018,gasoline,False,gasoline,1.6,hatchback,False,owned,front,9900.0,False,Минская обл.,4,7,False,True,False,False,False,True,False,True,True,True,7
LADA,4x4,mechanical,grey,15228,2017,gasoline,False,gasoline,1.7,suv,False,owned,all,6615.76,False,Минская обл.,15,8,True,False,False,False,False,False,False,False,False,False,17
LADA,XRAY,automatic,other,40000,2017,gasoline,False,gasoline,1.8,suv,False,owned,front,9950.0,True,Минская обл.,31,16,False,True,False,True,True,True,True,True,True,True,33
LADA,4x4,mechanical,black,9000,2017,gasoline,False,gasoline,1.7,suv,False,owned,all,7499.0,False,Минская обл.,8,20,False,True,True,False,False,True,False,False,True,True,31
LADA,Priora,mechanical,silver,115000,2008,gasoline,False,gasoline,1.6,sedan,False,owned,front,3000.0,False,Минская обл.,3,3,False,True,False,True,False,True,False,False,False,True,7
LADA,Priora,mechanical,black,73000,2011,gasoline,False,gasoline,1.6,hatchback,False,owned,front,3800.0,False,Минская обл.,8,3,False,False,False,False,False,False,False,False,False,True,82
LADA,Vesta,automatic,red,38000,2018,gasoline,False,gasoline,1.8,universal,False,owned,front,12999.0,False,Минская обл.,16,48,False,True,False,True,False,True,True,True,True,True,56
LADA,Vesta,mechanical,orange,13000,2019,gasoline,False,gasoline,1.8,universal,False,owned,front,13300.0,False,Минская обл.,10,10,False,True,False,True,True,True,True,True,True,True,14
LADA,Priora,mechanical,white,106600,2015,gasoline,False,gasoline,1.6,sedan,False,owned,front,5200.0,True,Минская обл.,14,27,False,True,False,True,False,True,False,True,True,True,31
LADA,Priora,mechanical,grey,320552,2008,gasoline,False,gasoline,1.6,sedan,False,owned,front,2850.0,False,Могилевская обл.,11,16,True,False,False,False,False,False,False,False,False,False,21
LADA,Vesta,automatic,black,42500,2018,gasoline,False,gasoline,1.8,universal,True,owned,front,11619.08,False,Гомельская обл.,4,11,False,False,False,True,False,True,True,True,True,True,61
LADA,Vesta,mechanical,grey,15500,2018,gasoline,False,gasoline,1.6,universal,False,owned,front,10433.45,False,Гомельская обл.,7,10,False,True,False,True,False,True,False,True,True,True,48
LADA,Priora,mechanical,silver,76000,2009,gasoline,False,gasoline,1.6,sedan,False,owned,front,3250.0,False,Минская обл.,8,4,False,False,False,False,False,False,False,False,False,True,6
LADA,4x4,mechanical,blue,110000,2014,gasoline,False,gasoline,1.7,suv,False,owned,all,4850.0,True,Витебская обл.,4,2,True,False,False,False,False,False,False,False,False,False,45
LADA,Vesta,mechanical,white,53000,2017,gasoline,False,gasoline,1.6,sedan,False,owned,front,8300.0,False,Минская обл.,10,6,False,True,False,True,False,True,False,True,True,False,11
LADA,Vesta,mechanical,silver,25000,2018,gasoline,False,gasoline,1.6,universal,False,owned,front,8800.0,False,Могилевская обл.,14,1,False,False,False,True,False,True,False,False,False,False,2
LADA,Largus,mechanical,other,135350,2015,gasoline,False,gasoline,1.6,van,False,owned,front,6500.0,False,Витебская обл.,2,3,True,False,False,False,False,False,False,False,False,False,26
LADA,Vesta,automatic,black,94000,2017,gasoline,False,gasoline,1.8,sedan,False,owned,front,8000.0,True,Могилевская обл.,1,29,False,True,False,True,False,True,True,True,True,True,307
LADA,Granta,mechanical,other,43524,2012,gasoline,False,gasoline,1.6,sedan,False,owned,front,5400.0,True,Минская обл.,13,1,True,False,False,False,False,False,False,False,False,False,2
LADA,111,mechanical,other,256000,1986,gasoline,False,gasoline,1.6,sedan,False,owned,rear,420.0,True,Витебская обл.,7,9,False,False,False,False,False,False,False,False,False,True,31
LADA,Granta,mechanical,red,0,2019,gasoline,False,gasoline,1.6,liftback,False,new,front,7806.13,False,Минская обл.,20,19,True,False,False,False,False,False,False,False,False,False,35
LADA,XRAY,automatic,red,75000,2017,gasoline,False,gasoline,1.8,hatchback,False,owned,front,8536.46,False,Минская обл.,18,45,False,True,False,True,False,True,True,True,True,True,65
LADA,4x4,mechanical,blue,131000,2016,gasoline,False,gasoline,1.7,suv,False,owned,all,4900.0,False,Минская обл.,12,29,False,False,False,False,False,False,False,False,False,True,55
LADA,Vesta,mechanical,brown,49200,2018,gasoline,False,gasoline,1.6,universal,False,owned,front,10700.0,True,Минская обл.,16,13,False,True,False,True,False,True,False,True,True,True,21
LADA,111,mechanical,red,123456,1977,gasoline,False,gasoline,1.1,sedan,False,emergency,rear,120.0,False,Гродненская обл.,5,1,True,False,False,False,False,False,False,False,False,False,2
LADA,Kalina,mechanical,black,71000,2012,gasoline,False,gasoline,1.6,hatchback,False,owned,front,4400.0,False,Витебская обл.,17,16,False,True,False,False,False,True,True,False,False,True,28
LADA,4x4,mechanical,green,1111,1982,gasoline,False,gasoline,1.6,suv,False,owned,all,1400.0,True,Минская обл.,2,2,True,False,False,False,False,False,False,False,False,False,4
LADA,Priora,mechanical,silver,170000,2008,gasoline,False,gasoline,1.6,sedan,False,owned,front,3450.0,True,Могилевская обл.,8,7,False,False,True,False,False,False,False,False,False,True,20
LADA,Vesta,mechanical,grey,3150,2019,gasoline,False,gasoline,1.6,sedan,False,owned,front,11500.0,False,Минская обл.,6,15,False,True,False,True,False,True,False,True,True,True,33
LADA,XRAY,automatic,black,2000,2019,gasoline,False,gasoline,1.8,hatchback,True,owned,front,11500.0,True,Гродненская обл.,1,1,False,True,False,False,False,True,False,True,False,False,3
LADA,Largus,mechanical,silver,160000,2014,gasoline,False,gasoline,1.6,van,False,owned,front,4000.0,False,Минская обл.,14,5,True,False,False,False,False,False,False,False,False,False,50
LADA,Vesta,mechanical,grey,15700,2018,gasoline,False,gasoline,1.6,universal,False,owned,front,10907.71,True,Гомельская обл.,16,5,False,True,False,True,False,True,False,True,True,True,59
LADA,Kalina,mechanical,other,198500,2006,gasoline,False,gasoline,1.6,sedan,False,owned,front,1290.0,False,Минская обл.,7,1,True,False,False,False,False,False,False,False,False,False,4
LADA,Kalina,mechanical,grey,19000,2015,gasoline,False,gasoline,1.5,universal,False,owned,front,7000.0,False,Минская обл.,5,17,False,True,False,False,False,True,False,True,False,False,66
LADA,Kalina,mechanical,black,25997,2017,gasoline,False,gasoline,1.6,universal,False,owned,front,6876.6,True,Минская обл.,9,14,False,True,False,False,False,True,False,False,False,True,34
LADA,Kalina,mechanical,grey,70000,2015,gasoline,False,gasoline,1.6,hatchback,False,owned,front,4742.47,False,Минская обл.,7,3,True,False,False,False,False,False,False,False,False,False,85
LADA,Vesta,automatic,red,19800,2017,gasoline,False,gasoline,1.6,sedan,False,owned,front,9250.0,False,Могилевская обл.,16,25,False,True,False,True,False,True,False,True,True,True,90
LADA,Priora,mechanical,black,160000,2009,gasoline,False,gasoline,1.6,hatchback,False,owned,front,3300.0,False,Гомельская обл.,9,6,False,True,False,True,False,False,False,True,False,True,42
LADA,Kalina,mechanical,silver,94000,2014,gasoline,False,gasoline,1.6,universal,False,owned,front,5000.0,False,Гомельская обл.,19,12,False,True,False,False,False,True,True,True,False,True,22
LADA,Largus,mechanical,white,195000,2014,gasoline,False,gasoline,1.6,van,False,owned,front,4000.0,False,Минская обл.,10,5,True,False,False,False,False,False,False,False,False,False,41
LADA,Granta,mechanical,black,71000,2013,gasoline,False,gasoline,1.6,sedan,False,owned,front,3500.0,False,Могилевская обл.,4,3,False,False,False,False,False,False,False,False,False,True,62
LADA,Granta,mechanical,blue,112721,2013,gasoline,False,gasoline,1.6,sedan,False,owned,front,4078.54,False,Минская обл.,8,3,False,True,False,False,False,False,False,False,False,False,12
LADA,Granta,mechanical,grey,92,2012,gasoline,False,gasoline,1.6,sedan,False,owned,front,3936.26,True,Минская обл.,8,10,True,False,False,False,False,False,False,False,False,False,24
LADA,Vesta,mechanical,grey,151163,2016,gasoline,False,gasoline,1.6,sedan,False,owned,front,6924.03,True,Минская обл.,10,2,False,False,False,False,False,True,False,True,False,True,9
LADA,Vesta,mechanical,grey,44000,2018,gasoline,False,gasoline,1.6,universal,False,owned,front,9890.0,False,Минская обл.,11,2,False,True,False,True,False,True,False,True,True,False,28
LADA,Vesta,mechanical,orange,47000,2018,gasoline,False,gasoline,1.6,universal,False,owned,front,11026.27,False,Гомельская обл.,8,3,False,True,False,True,False,True,True,True,True,True,20
LADA,Vesta,automatic,orange,50000,2018,gasoline,False,gasoline,1.8,hatchback,False,owned,front,12000.0,False,Минская обл.,10,45,False,True,False,True,True,True,True,True,True,True,147
LADA,Vesta,mechanical,black,90000,2016,gasoline,False,gasoline,1.6,sedan,False,owned,front,8500.0,False,Могилевская обл.,15,1,False,False,False,True,False,False,False,False,False,False,6
LADA,Largus,mechanical,white,85000,2015,gasoline,False,gasoline,1.6,universal,False,owned,front,7400.0,False,Минская обл.,11,15,False,True,False,True,False,True,False,True,False,False,75
LADA,111,mechanical,red,359000,1995,gasoline,False,gasoline,1.5,hatchback,False,owned,front,474.25,False,Витебская обл.,1,1,True,False,False,False,False,False,False,False,False,False,7
LADA,Vesta,mechanical,brown,17120,2018,gasoline,False,gasoline,1.8,universal,False,owned,front,10950.0,False,Минская обл.,7,6,False,True,False,True,False,True,False,True,False,True,37
LADA,XRAY,mechanical,red,17000,2018,gasoline,False,gasoline,1.8,hatchback,False,owned,front,12850.0,False,Минская обл.,8,2,False,True,False,True,True,True,True,True,True,True,9
LADA,Vesta,mechanical,silver,0,2019,gas,True,gasoline,1.6,sedan,False,new,front,13800.0,False,Минская обл.,24,27,False,True,False,True,False,True,True,True,True,True,140
LADA,XRAY,mechanical,silver,22500,2018,gasoline,False,gasoline,1.8,hatchback,False,owned,front,10000.0,True,Брестская обл.,3,19,False,False,False,True,False,True,True,True,True,True,91
LADA,Largus,mechanical,grey,200000,2018,gasoline,False,gasoline,1.6,van,False,owned,front,6800.0,False,Минская обл.,3,4,False,True,False,False,False,True,False,False,False,False,60
LADA,112,mechanical,silver,240000,2005,gasoline,False,gasoline,1.6,hatchback,False,owned,front,1090.77,True,Могилевская обл.,12,12,True,False,False,False,False,False,False,False,False,False,50
LADA,110,mechanical,other,12345,1990,gasoline,False,gasoline,1.3,sedan,False,owned,rear,400.0,True,Гомельская обл.,5,2,True,False,False,False,False,False,False,False,False,False,29
LADA,111,mechanical,other,133000,2000,gasoline,False,gasoline,1.5,universal,False,owned,front,1200.0,False,Гомельская обл.,15,1,False,False,True,False,False,False,False,False,False,True,9
LADA,110,mechanical,green,123456,2009,gasoline,False,gasoline,1.6,sedan,False,owned,front,1750.0,False,Могилевская обл.,4,1,True,False,False,False,False,False,False,False,False,False,9
LADA,Vesta,mechanical,silver,13000,2018,gasoline,False,gasoline,1.8,universal,False,owned,front,12799.96,False,Минская обл.,16,10,False,True,False,True,False,True,True,True,True,True,30
LADA,Vesta,automatic,red,8500,2018,gasoline,False,gasoline,1.8,universal,False,owned,front,13700.0,False,Минская обл.,2,20,False,True,False,True,False,True,True,True,True,True,90
LADA,Priora,mechanical,other,97000,2012,gasoline,False,gasoline,1.6,universal,False,owned,front,4100.0,False,Витебская обл.,7,14,False,True,False,True,False,True,False,True,True,True,156
LADA,Vesta,mechanical,white,0,2019,gas,True,gasoline,1.6,sedan,False,new,front,12500.0,False,Минская обл.,6,2,False,True,False,True,False,True,False,True,True,False,27
LADA,Vesta,mechanical,white,40000,2017,gasoline,False,gasoline,1.6,sedan,True,owned,front,9900.0,False,Минская обл.,9,8,False,True,False,True,False,True,True,True,True,True,53
LADA,Vesta,mechanical,red,15000,2018,gasoline,False,gasoline,1.6,sedan,False,owned,front,9000.0,False,Минская обл.,6,6,False,True,False,False,False,True,False,False,False,False,84
LADA,Vesta,mechanical,silver,35000,2018,gasoline,False,gasoline,1.6,sedan,False,owned,front,10148.91,False,Минская обл.,5,3,False,True,False,True,False,True,False,True,True,False,16
LADA,4x4,mechanical,blue,25800,1981,gasoline,False,gasoline,1.6,suv,False,emergency,all,379.4,True,Гродненская обл.,2,1,True,False,False,False,False,False,False,False,False,False,12
LADA,4x4,mechanical,white,60000,1995,gasoline,False,gasoline,1.7,suv,False,owned,all,1300.0,False,Витебская обл.,1,1,True,False,False,False,False,False,False,False,False,False,12
LADA,Vesta,mechanical,orange,63081,2018,gasoline,False,gasoline,1.8,universal,False,owned,front,10860.29,True,Минская обл.,13,18,False,True,False,True,False,True,True,True,True,True,42
LADA,Vesta,mechanical,orange,47900,2018,gasoline,False,gasoline,1.6,universal,False,owned,front,11239.69,True,Минская обл.,12,12,False,True,False,True,False,True,False,True,True,True,31
LADA,Vesta,mechanical,silver,40000,2018,gasoline,False,gasoline,1.6,universal,False,owned,front,8773.12,False,Минская обл.,5,9,False,True,False,False,False,True,False,False,True,False,53
LADA,Vesta,mechanical,white,109000,2017,gas,True,gasoline,1.6,sedan,False,owned,front,7999.0,False,Гродненская обл.,1,1,False,False,False,False,True,True,False,False,True,False,12
LADA,Vesta,automatic,brown,50000,2017,gasoline,False,gasoline,1.8,sedan,False,owned,front,9500.0,False,Минская обл.,6,5,False,True,False,True,False,True,True,True,True,True,61
LADA,4x4,mechanical,silver,66480,2006,gasoline,False,gasoline,1.7,suv,False,owned,all,4000.0,False,Минская обл.,7,1,False,False,False,False,False,False,False,False,False,True,13
LADA,Largus,mechanical,grey,134000,2014,gas,True,gasoline,1.6,universal,False,owned,front,6500.0,False,Минская обл.,7,3,False,True,False,False,False,True,False,True,False,False,22
LADA,Vesta,mechanical,red,26000,2018,gasoline,False,gasoline,1.8,universal,False,owned,front,12415.82,False,Минская обл.,19,1,False,True,True,True,True,True,True,True,True,True,14
LADA,4x4,mechanical,yellow,20000,1979,gasoline,False,gasoline,1.6,suv,False,emergency,all,450.0,True,Минская обл.,3,4,True,False,False,False,False,False,False,False,False,False,34
LADA,XRAY,mechanical,red,20792,2016,gasoline,False,gasoline,1.8,hatchback,False,owned,front,9300.0,False,Минская обл.,16,31,False,True,False,True,False,False,False,True,True,True,183
LADA,Vesta,mechanical,brown,22500,2018,gasoline,False,gasoline,1.6,universal,False,owned,front,11974.77,False,Минская обл.,5,1,False,True,False,True,False,True,False,True,False,True,18
LADA,Vesta,automatic,other,66000,2017,gasoline,False,gasoline,1.8,sedan,False,owned,front,10300.0,False,Минская обл.,6,7,False,True,False,True,False,True,True,True,True,True,64
LADA,Vesta,mechanical,grey,69000,2017,gasoline,False,gasoline,1.6,sedan,False,owned,front,7500.0,False,Минская обл.,6,4,False,True,False,False,False,True,False,False,False,True,46
LADA,XRAY,automatic,white,135000,2016,gasoline,False,gasoline,1.8,hatchback,False,owned,front,7500.0,False,Минская обл.,6,3,False,True,False,True,False,True,False,True,True,True,70
LADA,4x4,mechanical,red,50000,1997,gasoline,False,gasoline,1.7,pickup,False,owned,all,1000.0,False,Минская обл.,4,1,True,False,False,False,False,False,False,False,False,False,21
LADA,Granta,mechanical,red,125000,2013,gasoline,False,gasoline,1.6,sedan,False,owned,front,4000.0,True,Минская обл.,5,1,True,False,False,False,False,False,False,False,False,False,22
LADA,Vesta,automatic,other,2300,2018,gasoline,False,gasoline,1.8,sedan,False,owned,front,11300.0,False,Минская обл.,5,1,False,True,True,True,False,True,True,True,True,True,23
LADA,Largus,mechanical,white,99000,2016,gasoline,False,gasoline,1.6,universal,False,owned,front,8600.0,False,Минская обл.,13,2,False,True,False,True,False,True,False,True,False,True,59
LADA,Granta,mechanical,white,65000,2017,gasoline,False,gasoline,1.6,sedan,False,owned,front,4500.0,False,Витебская обл.,9,2,True,False,False,False,False,False,False,False,False,False,91
LADA,4x4,mechanical,silver,120000,2010,gasoline,False,gasoline,1.7,suv,False,owned,all,4100.0,False,Минская обл.,9,1,True,False,False,False,False,False,False,False,False,False,28
LADA,Vesta,mechanical,white,0,2019,gas,True,gasoline,1.6,sedan,False,new,front,12150.0,False,Минская обл.,15,10,False,True,False,False,False,True,False,False,True,False,156
LADA,Largus,mechanical,other,206000,2015,gasoline,False,gasoline,1.6,universal,False,owned,front,6400.0,False,Минская обл.,6,4,False,True,False,True,False,True,False,False,False,False,41
LADA,Largus,mechanical,white,148370,2017,gasoline,False,gasoline,1.6,universal,False,emergency,front,3272.31,False,Могилевская обл.,9,1,False,True,False,False,False,False,False,True,False,False,34
LADA,4x4,mechanical,blue,44000,2015,gasoline,False,gasoline,1.7,suv,False,owned,all,5500.0,False,Брестская обл.,11,1,True,False,False,False,False,False,False,False,False,False,34
LADA,Vesta,mechanical,red,29000,2018,gasoline,False,gasoline,1.8,universal,False,owned,front,13500.0,False,Минская обл.,8,1,False,True,True,True,True,True,True,True,True,True,36
LADA,4x4,mechanical,green,60000,2006,gasoline,False,gasoline,1.7,suv,False,owned,all,6000.0,True,Брестская обл.,15,1,False,False,True,False,True,True,False,False,False,True,41
LADA,4x4,mechanical,grey,8957,2018,gasoline,False,gasoline,1.7,suv,False,owned,front,7100.0,False,Брестская обл.,29,1,False,False,False,False,False,True,False,True,False,True,41
LADA,XRAY,mechanical,black,37591,2016,gasoline,False,gasoline,1.6,hatchback,False,owned,front,8500.0,False,Витебская обл.,16,2,False,True,False,True,True,True,True,True,True,True,45
